activity_year,lei,derived_msa-md,state_code,county_code,census_tract,conforming_loan_limit,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,purchaser_type,preapproval,loan_type,loan_purpose,lien_status,reverse_mortgage,open-end_line_of_credit,business_or_commercial_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,applicant_ethnicity-2,applicant_ethnicity-3,applicant_ethnicity-4,applicant_ethnicity-5,co-applicant_ethnicity-1,co-applicant_ethnicity-2,co-applicant_ethnicity-3,co-applicant_ethnicity-4,co-applicant_ethnicity-5,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,applicant_race-2,applicant_race-3,applicant_race-4,applicant_race-5,co-applicant_race-1,co-applicant_race-2,co-applicant_race-3,co-applicant_race-4,co-applicant_race-5,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution,aus-1,aus-2,aus-3,aus-4,aus-5,denial_reason-1,denial_reason-2,denial_reason-3,denial_reason-4,tract_population,tract_minority_population_percent,ffiec_msa_md_median_family_income,tract_to_msa_income_percentage,tract_owner_occupied_units,tract_one_to_four_family_homes,tract_median_age_of_housing_units
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183054013,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,3,0,2,1,31,2,2,1,2,115000.0,74.29,NA,NA,3,NA,NA,NA,NA,NA,300,NA,1,2,1,1,2,655000,1,1,3,5,1,NA,104,>60%,1,9,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,3,3,2,2,45-54,35-44,No,No,1,1,6,,,,,1,,,,13321,20.2699999999999996,95700,137,3984,4521,12
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183053602,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Joint,3,0,2,1,2,1,2,1,2,255000.0,50.0,NA,NA,3,NA,NA,NA,NA,NA,300,NA,1,2,1,1,2,NA,1,1,3,5,1,NA,270,20%-<30%,1,9,2,,,,,2,,,,,1,1,2,,,,,2,,,,,1,1,2,1,1,1,55-64,55-64,No,No,1,1,6,,,,,9,,,,5551,65.1099999999999994,95700,140,1367,1763,0
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183053405,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,2,1,2,1,2,355000.0,22.58,3.05,0.12,2,NA,NA,NA,NA,NA,300,NA,1,2,1,1,2,1555000,1,1,3,5,1,NA,200,30%-<36%,1,10,2,,,,,5,,,,,1,4,5,,,,,8,,,,,1,4,1,5,1,4,35-44,9999,No,NA,1,1,6,,,,,10,,,,4807,17.6600000000000001,95700,200,1325,1414,19
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183051501,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,4,2,2,1,2,125000.0,80.0,4.4,1.57,2,NA,NA,NA,NA,NA,300,NA,1,2,1,1,2,835000,1,1,3,5,1,NA,147,42,1,10,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,3,5,2,4,35-44,9999,No,NA,1,1,6,,,,,10,,,,3005,7.65000000000000036,95700,182,1008,1209,45
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183054008,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,3,0,2,1,2,2,2,1,2,45000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,300,NA,1,2,1,1,2,NA,1,2,3,5,1,NA,144,<20%,1,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,1,4,2,5,1,4,65-74,9999,Yes,NA,1,1,6,,,,,3,,,,6850,82.4699999999999989,95700,46,439,1174,30
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183054015,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,3,0,2,1,4,2,2,1,2,35000.0,79.71,NA,NA,3,NA,NA,NA,NA,NA,300,NA,1,2,1,1,2,245000,1,1,3,5,1,NA,39,50%-60%,1,10,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,3,5,2,4,45-54,9999,No,NA,1,1,6,,,,,1,,,,2501,54.1799999999999997,95700,86,580,872,19
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183052602,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,3,0,2,1,1,2,2,1,2,155000.0,46.42,NA,NA,3,NA,NA,NA,NA,NA,300,NA,1,2,1,1,2,755000,1,1,3,5,1,NA,56,>60%,1,10,2,,,,,5,,,,,1,4,5,,,,,8,,,,,1,4,2,5,1,4,65-74,9999,Yes,NA,1,1,6,,,,,7,,,,4164,21.8500000000000014,95700,102,1189,1405,46
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183053608,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,3,0,2,1,4,2,2,1,2,45000.0,72.45,NA,NA,3,NA,NA,NA,NA,NA,300,NA,1,2,1,1,2,335000,1,1,3,5,1,NA,42,42,1,9,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,3,3,2,2,35-44,35-44,No,No,1,1,6,,,,,7,,,,3381,56.5200000000000031,95700,128,812,879,10
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183052807,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,31,2,2,1,2,75000.0,58.13,4.15,1.32,2,NA,NA,NA,NA,NA,300,NA,1,2,1,1,2,205000,1,1,3,5,1,NA,69,42,1,10,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,3,5,2,4,55-64,9999,No,NA,1,1,6,,,,,10,,,,5562,64.980000000000004,95700,70,1442,1953,14
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183054001,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Joint,1,0,2,1,2,2,2,1,2,15000.0,49.56,3.85,1.03,2,NA,NA,NA,NA,NA,300,NA,1,2,1,1,2,315000,1,1,3,5,1,NA,51,41,1,9,2,,,,,2,,,,,1,1,3,,,,,3,,,,,1,1,1,2,1,1,55-64,55-64,Yes,No,1,1,6,,,,,10,,,,5146,40.9799999999999969,95700,74,1439,1718,36
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183053201,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,31,2,2,1,2,105000.0,52.85,3.9,1.1,2,NA,NA,NA,NA,NA,300,NA,1,2,1,1,2,325000,1,1,3,5,1,NA,88,20%-<30%,1,9,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,3,3,2,2,45-54,45-54,No,No,1,1,6,,,,,10,,,,12184,21.8000000000000007,95700,139,3624,3965,12
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183052902,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,31,1,2,1,2,145000.0,30.97,3.85,1.01,2,NA,NA,NA,NA,NA,300,NA,1,2,1,1,2,455000,1,1,3,5,1,NA,70,42,1,10,2,,,,,5,,,,,1,4,5,,,,,8,,,,,1,4,1,5,1,4,45-54,9999,No,NA,1,1,6,,,,,10,,,,5723,20.7800000000000011,95700,106,1762,2182,21
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183054111,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,4,2,2,1,2,25000.0,58.15,3.9,1.08,2,NA,NA,NA,NA,NA,300,NA,1,2,1,1,2,285000,1,1,3,5,1,NA,99,30%-<36%,1,10,2,,,,,5,,,,,1,4,5,,,,,8,,,,,1,4,1,5,1,4,>74,9999,Yes,NA,1,1,6,,,,,10,,,,1994,35.8599999999999994,95700,86,638,823,24
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183052806,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,3,0,2,1,2,2,2,1,2,55000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,300,NA,1,2,1,1,2,NA,1,1,3,5,1,NA,44,39,1,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,1,1,6,,,,,3,,,,16788,88.7099999999999937,95700,68,4237,5198,13
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183054204,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,2,2,2,1,2,55000.0,76.4,4.25,1.42,2,NA,NA,NA,NA,NA,300,NA,1,2,1,1,2,385000,1,1,3,5,1,NA,167,20%-<30%,1,9,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,3,3,2,2,45-54,55-64,No,No,1,1,6,,,,,10,,,,4810,24.5100000000000016,95700,82,1172,1799,23
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183053723,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,3,0,2,1,4,2,2,1,2,105000.0,73.36,NA,NA,3,NA,NA,NA,NA,NA,300,NA,1,2,1,1,2,525000,1,1,3,5,1,NA,585,<20%,1,10,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,3,5,2,4,65-74,9999,Yes,NA,1,1,6,,,,,7,,,,3388,22.0199999999999996,95700,107,1038,949,26
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183054105,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,3,0,2,1,4,2,2,1,2,55000.0,78.35,NA,NA,3,NA,NA,NA,NA,NA,300,NA,1,2,1,1,2,305000,1,1,3,5,1,NA,63,>60%,1,10,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,3,5,2,4,45-54,9999,No,NA,1,1,6,,,,,1,,,,12606,53.1899999999999977,95700,95,3718,4920,18
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183053207,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,3,0,2,1,31,2,2,1,2,155000.0,72.25,NA,NA,3,NA,NA,NA,NA,NA,300,NA,1,2,1,1,2,555000,1,1,3,5,1,NA,169,46,1,9,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,3,3,2,2,45-54,45-54,No,No,1,1,6,,,,,1,7,,,7903,18.4499999999999993,95700,129,2461,2750,12
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183054115,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,4,2,2,1,2,105000.0,46.8,3.7,0.87,2,NA,NA,NA,NA,NA,300,NA,1,2,1,1,2,705000,1,1,3,5,1,NA,205,36,1,9,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,3,3,2,2,55-64,55-64,No,No,1,1,6,,,,,10,,,,8103,50.509999999999998,95700,98,1973,2279,18
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183051400,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,31,1,2,1,2,215000.0,58.11,3.5,0.66,2,NA,NA,NA,NA,NA,300,NA,1,2,1,1,2,375000,1,1,3,5,1,NA,64,41,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,1,2,2,65-74,>74,Yes,Yes,1,1,6,,,,,10,,,,5069,19.1600000000000001,95700,118,932,2011,58
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183054207,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Joint,1,0,2,1,4,2,2,1,2,75000.0,55.07,4.0,1.14,2,NA,NA,NA,NA,NA,300,NA,1,2,1,1,2,515000,1,1,3,5,1,NA,133,42,1,9,2,,,,,2,,,,,1,1,3,,,,,3,,,,,1,1,1,2,1,1,45-54,45-54,No,No,1,1,6,,,,,10,,,,8766,33.5499999999999972,95700,166,2003,2396,11
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183052707,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,2,1,2,1,2,1,2,155000.0,42.86,3.7,0.82,2,NA,NA,NA,NA,NA,300,NA,1,2,1,1,2,355000,1,1,3,5,1,NA,68,39,1,10,2,,,,,5,,,,,1,4,5,,,,,8,,,,,1,4,2,5,1,4,35-44,9999,No,NA,1,1,6,,,,,10,,,,6641,56.2899999999999991,95700,78,1707,2412,28
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183053423,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Joint,Joint,3,0,2,1,4,2,2,1,2,85000.0,78.66,NA,NA,3,NA,NA,NA,NA,NA,300,NA,1,2,1,1,2,NA,1,1,3,5,1,NA,173,50%-60%,1,9,1,14,,,,1,13,,,,2,2,3,5,,,,3,5,,,,2,2,2,1,2,2,35-44,45-54,No,No,1,1,6,,,,,1,3,,,2075,12.3900000000000006,95700,134,645,803,25
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183053806,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,31,2,2,1,2,205000.0,60.43,3.35,0.42,2,NA,NA,NA,NA,NA,300,NA,1,2,2,2,2,615000,1,1,3,5,1,NA,208,50%-60%,1,9,2,,,,,2,,,,,1,1,5,,,,,5,,,,,1,1,1,2,1,1,45-54,45-54,No,No,1,1,6,,,,,10,,,,3222,7.04999999999999982,95700,159,1151,1271,27
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183054207,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,2,1,4,2,2,1,2,155000.0,75.47,3.2,0.3,2,NA,NA,NA,NA,NA,300,NA,1,2,1,1,2,525000,1,1,3,5,1,NA,462,<20%,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,55-64,9999,No,NA,1,1,6,,,,,10,,,,8766,33.5499999999999972,95700,166,2003,2396,11
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183052706,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,0,2,1,31,1,2,1,2,65000.0,29.02,3.85,1.02,2,NA,NA,NA,NA,NA,300,NA,1,2,1,1,2,225000,1,1,3,5,1,NA,49,30%-<36%,1,10,2,,,,,5,,,,,1,4,3,,,,,8,,,,,1,4,2,5,1,4,55-64,9999,No,NA,1,1,6,,,,,10,,,,4422,70.4899999999999949,95700,54,816,1191,25
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183052603,NC,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,2,2,2,1,2,405000.0,57.22,3.9,1.06,2,NA,NA,NA,NA,NA,300,NA,1,2,1,1,2,2875000,1,1,3,5,1,NA,384,36,1,9,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,3,3,2,2,55-64,55-64,Yes,No,1,1,6,,,,,10,,,,2742,16.2699999999999996,95700,164,637,832,34
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183053204,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,2,2,2,1,2,65000.0,56.02,3.9,1.09,2,NA,NA,NA,NA,NA,300,NA,1,2,1,1,2,325000,1,1,3,5,1,NA,125,20%-<30%,1,9,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,3,3,2,2,45-54,45-54,No,No,1,1,6,,,,,10,,,,4893,35.3800000000000026,95700,108,1366,1702,16
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183054104,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,0,2,1,4,2,2,1,2,35000.0,50.67,4.65,1.82,2,NA,NA,NA,NA,NA,300,NA,1,2,1,1,2,245000,1,1,3,5,1,NA,NA,37,1,10,2,,,,,5,,,,,1,4,3,,,,,8,,,,,1,4,2,5,1,4,45-54,9999,No,NA,1,1,6,,,,,10,,,,10859,70.9200000000000017,95700,85,2711,3554,16
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183053007,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,3,0,2,1,2,2,2,1,2,25000.0,80.41,NA,NA,3,NA,NA,NA,NA,NA,300,NA,1,2,1,1,2,495000,1,1,3,5,1,NA,82,>60%,1,9,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,3,3,2,2,45-54,35-44,No,No,1,1,6,,,,,1,,,,3088,9.65000000000000036,95700,144,1100,1200,26
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183052801,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,2,2,2,1,2,65000.0,84.97,4.75,1.93,2,NA,NA,NA,NA,NA,300,NA,1,2,1,1,2,295000,1,1,3,5,1,NA,264,<20%,1,9,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,3,3,2,2,25-34,25-34,No,No,1,1,6,,,,,10,,,,7017,31.1700000000000017,95700,101,1999,2435,36
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183053807,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,2,2,2,1,2,225000.0,88.96,3.95,1.05,2,NA,NA,NA,NA,NA,300,NA,1,2,1,1,2,645000,1,1,3,5,1,NA,362,20%-<30%,1,9,2,,,,,2,,,,,1,1,5,,,,,5,,,,,1,1,1,2,1,1,55-64,45-54,No,No,1,1,6,,,,,10,,,,3856,12.5299999999999994,95700,185,1169,1377,26
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183053006,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,2,1,2,1,2,425000.0,59.03,3.35,0.47,2,NA,NA,NA,NA,NA,300,NA,1,2,1,1,2,725000,1,1,3,5,1,NA,134,48,1,9,2,,,,,2,,,,,1,1,5,,,,,5,,,,,1,1,1,2,1,1,35-44,35-44,No,No,1,1,6,,,,,10,,,,3014,15.6899999999999995,95700,157,1079,1142,21
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183052002,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,3,0,2,1,2,1,2,1,2,25000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,300,NA,1,2,1,1,2,NA,1,1,3,5,1,NA,61,30%-<36%,1,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,6,,,,,3,,,,5184,98.0699999999999932,95700,41,989,1860,51
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183053602,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Female,1,0,2,1,2,1,2,1,2,155000.0,26.71,3.45,0.52,2,NA,NA,NA,NA,NA,300,NA,1,2,1,1,2,575000,1,1,3,5,1,NA,51,49,1,9,2,,,,,2,,,,,1,1,2,,,,,2,,,,,1,1,2,2,1,1,55-64,55-64,No,No,1,1,6,,,,,10,,,,5551,65.1099999999999994,95700,140,1367,1763,0
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183053207,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,4,1,2,1,2,85000.0,11.82,3.45,0.61,2,NA,NA,NA,NA,NA,300,NA,1,2,1,1,2,675000,1,1,3,5,1,NA,121,20%-<30%,1,9,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,3,3,2,2,65-74,65-74,Yes,Yes,1,1,6,,,,,10,,,,7903,18.4499999999999993,95700,129,2461,2750,12
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183053724,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,2,0,2,1,2,2,2,1,2,135000.0,82.84,4.75,1.91,3,NA,NA,NA,NA,NA,300,NA,1,2,1,1,2,315000,1,1,3,5,1,NA,127,37,1,10,2,,,,,5,,,,,1,4,5,,,,,8,,,,,1,4,2,5,1,4,45-54,9999,No,NA,1,1,6,,,,,10,,,,6488,27.370000000000001,95700,149,1928,2228,12
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183053724,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,0,2,1,31,2,2,1,2,145000.0,58.63,4.05,1.23,2,NA,NA,NA,NA,NA,300,NA,1,2,1,1,2,555000,1,1,3,5,1,NA,189,37,1,9,2,,,,,3,,,,,1,2,3,,,,,6,,,,,1,2,2,3,1,2,55-64,55-64,No,No,1,1,6,,,,,10,,,,6488,27.370000000000001,95700,149,1928,2228,12
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183054500,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,1,0,2,1,1,1,2,1,2,135000.0,64.76,6.5,3.68,2,NA,NA,NA,NA,NA,300,NA,1,2,1,1,2,215000,1,1,3,5,1,NA,386,<20%,1,10,1,,,,,5,,,,,1,4,5,,,,,8,,,,,1,4,1,5,1,4,<25,9999,No,NA,1,1,6,,,,,10,,,,8912,59.2899999999999991,95700,48,1481,2573,26
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183053707,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,3,0,2,1,31,2,2,1,2,15000.0,37.75,NA,NA,3,NA,NA,NA,NA,NA,300,NA,1,2,1,1,2,175000,1,1,3,5,1,NA,37,>60%,1,10,2,,,,,5,,,,,1,4,2,,,,,8,,,,,1,4,1,5,1,4,55-64,9999,No,NA,1,1,6,,,,,1,,,,6380,26.129999999999999,95700,94,1781,2524,29
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183053203,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,4,2,2,1,2,105000.0,70.59,4.0,1.18,2,NA,NA,NA,NA,NA,300,NA,1,2,1,1,2,985000,1,1,3,5,1,NA,265,30%-<36%,1,9,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,3,3,2,2,45-54,45-54,No,No,1,1,6,,,,,10,,,,7751,26.1499999999999986,95700,121,2124,2253,13
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183052803,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Joint,3,0,2,1,2,2,2,1,2,25000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,300,NA,1,2,2,2,2,NA,1,1,3,5,1,NA,62,44,1,9,1,,,,,1,,,,,1,1,4,,,,,4,,,,,1,1,1,2,1,1,45-54,65-74,No,Yes,1,1,6,,,,,3,,,,10174,83.2999999999999972,95700,69,2139,3587,17
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183053525,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,1,2,2,2,1,2,65000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,300,NA,1,2,1,1,2,NA,1,1,3,5,1,NA,60,20%-<30%,1,10,2,,,,,5,,,,,1,4,5,,,,,8,,,,,1,4,1,5,1,4,65-74,9999,Yes,NA,1,1,6,,,,,3,,,,2464,22.6099999999999994,95700,129,795,943,29
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183050600,NC,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,2,2,2,1,2,305000.0,75.5,3.85,1.02,2,NA,NA,NA,NA,NA,300,NA,1,2,1,1,2,965000,1,1,3,5,1,NA,303,20%-<30%,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,55-64,55-64,No,No,1,1,6,,,,,10,,,,3948,69.5300000000000011,95700,40,410,1228,57
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183053714,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,2,1,31,1,2,1,2,85000.0,30.88,3.6,0.79,2,NA,NA,NA,NA,NA,300,NA,1,2,1,1,2,285000,1,1,3,5,1,NA,30,42,1,10,2,,,,,5,,,,,1,4,5,,,,,8,,,,,1,4,2,5,1,4,55-64,9999,No,NA,1,1,6,,,,,10,,,,4596,25.5,95700,119,1230,1435,27
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183054111,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,3,0,2,1,4,2,2,1,2,25000.0,66.4,NA,NA,3,NA,NA,NA,NA,NA,300,NA,1,2,1,1,2,255000,1,1,3,5,1,NA,114,30%-<36%,1,9,2,,,,,2,,,,,1,2,5,,,,,5,,,,,1,1,1,2,1,1,>74,65-74,Yes,Yes,1,1,6,,,,,7,,,,1994,35.8599999999999994,95700,86,638,823,24
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183053109,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,31,1,2,1,2,305000.0,73.53,3.75,0.91,2,NA,NA,NA,NA,NA,300,NA,1,2,1,1,2,405000,1,1,3,5,1,NA,603,<20%,1,10,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,3,5,2,4,45-54,9999,No,NA,1,1,6,,,,,10,,,,8706,29.5899999999999999,95700,100,2590,3039,14
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183054402,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,1,0,2,1,4,1,2,1,2,65000.0,18.1,3.6,0.78,2,NA,NA,NA,NA,NA,300,NA,1,2,1,1,2,355000,1,1,3,5,1,NA,28,42,1,10,1,,,,,5,,,,,1,4,5,,,,,8,,,,,1,4,2,5,1,4,65-74,9999,Yes,NA,1,1,6,,,,,10,,,,5620,37.9699999999999989,95700,93,1590,2149,22
